device_ip,pin,timestamp
192.168.1.42,1777,2025-10-29T16:28:37+00:00
192.168.1.42,244,2025-10-29T17:01:35+00:00
192.168.1.42,951,2025-10-29T17:03:29+00:00
192.168.1.42,528,2025-10-29T21:04:46+00:00
192.168.1.42,173,2025-10-30T07:46:13+00:00
192.168.1.42,1839,2025-10-30T07:46:23+00:00
192.168.1.42,1777,2025-10-30T07:46:43+00:00
192.168.1.42,933,2025-10-30T07:49:42+00:00
192.168.1.42,1155,2025-10-30T07:55:39+00:00
192.168.1.42,1086,2025-10-30T07:55:55+00:00
192.168.1.42,951,2025-10-30T08:22:53+00:00
192.168.1.42,1689,2025-10-30T08:33:37+00:00
192.168.1.42,244,2025-10-30T09:33:54+00:00
192.168.1.42,106,2025-10-30T11:58:55+00:00
192.168.1.42,13,2025-10-30T12:39:36+00:00
192.168.1.42,528,2025-10-30T13:44:31+00:00
192.168.1.42,1689,2025-10-30T15:49:38+00:00
192.168.1.42,173,2025-10-30T16:00:06+00:00
192.168.1.42,1188,2025-10-30T16:00:08+00:00
192.168.1.42,1155,2025-10-30T16:00:13+00:00
192.168.1.42,1086,2025-10-30T16:00:17+00:00
192.168.1.42,933,2025-10-30T16:00:21+00:00
192.168.1.42,1777,2025-10-30T16:08:08+00:00
192.168.1.42,951,2025-10-30T16:15:48+00:00
192.168.1.42,244,2025-10-30T17:22:39+00:00
192.168.1.42,528,2025-10-30T20:36:00+00:00
192.168.1.42,1777,2025-10-31T06:59:28+00:00
192.168.1.42,933,2025-10-31T07:36:04+00:00
192.168.1.42,1188,2025-10-31T07:44:12+00:00
192.168.1.42,1086,2025-10-31T07:44:17+00:00
192.168.1.42,951,2025-10-31T07:53:01+00:00
192.168.1.42,1689,2025-10-31T08:36:38+00:00
192.168.1.42,106,2025-10-31T12:50:14+00:00
192.168.1.42,13,2025-10-31T13:21:50+00:00
192.168.1.42,528,2025-10-31T13:52:10+00:00
192.168.1.42,173,2025-10-31T15:00:43+00:00
192.168.1.42,1689,2025-10-31T15:46:08+00:00
192.168.1.42,1777,2025-10-31T15:59:17+00:00
192.168.1.42,933,2025-10-31T16:00:03+00:00
192.168.1.42,1086,2025-10-31T16:01:39+00:00
192.168.1.42,951,2025-10-31T16:52:13+00:00
192.168.1.42,528,2025-10-31T20:32:55+00:00
192.168.1.42,933,2025-11-01T07:40:37+00:00
192.168.1.42,1519,2025-11-01T08:10:36+00:00
192.168.1.42,1086,2025-11-01T08:22:42+00:00
192.168.1.42,1689,2025-11-01T09:16:41+00:00
192.168.1.42,528,2025-11-01T13:53:19+00:00
192.168.1.42,1519,2025-11-01T14:00:03+00:00
192.168.1.42,1086,2025-11-01T14:00:08+00:00
192.168.1.42,13,2025-11-01T14:02:08+00:00
192.168.1.42,933,2025-11-01T14:30:30+00:00
192.168.1.42,244,2025-11-01T14:30:42+00:00
192.168.1.42,1689,2025-11-01T14:41:55+00:00
192.168.1.42,528,2025-11-01T19:21:49+00:00
192.168.1.42,173,2025-11-03T07:33:26+00:00
192.168.1.42,1188,2025-11-03T07:47:02+00:00
192.168.1.42,1086,2025-11-03T07:53:38+00:00
192.168.1.42,1155,2025-11-03T07:53:47+00:00
192.168.1.42,1839,2025-11-03T07:56:11+00:00
192.168.1.42,1777,2025-11-03T07:57:08+00:00
192.168.1.42,951,2025-11-03T08:05:34+00:00
192.168.1.42,1060,2025-11-03T08:28:58+00:00
192.168.1.42,1689,2025-11-03T08:36:23+00:00
192.168.1.42,933,2025-11-03T08:53:06+00:00
192.168.1.42,13,2025-11-03T12:24:18+00:00
192.168.1.42,528,2025-11-03T14:08:48+00:00
192.168.1.42,1689,2025-11-03T15:54:06+00:00
192.168.1.42,1188,2025-11-03T16:00:05+00:00
192.168.1.42,1155,2025-11-03T16:00:09+00:00
192.168.1.42,1086,2025-11-03T16:00:11+00:00
192.168.1.42,173,2025-11-03T16:00:14+00:00
192.168.1.42,933,2025-11-03T16:00:17+00:00
192.168.1.42,1060,2025-11-03T16:11:08+00:00
192.168.1.42,1777,2025-11-03T16:22:29+00:00
192.168.1.42,951,2025-11-03T16:22:44+00:00
192.168.1.42,244,2025-11-03T17:06:13+00:00
192.168.1.42,1839,2025-11-03T17:25:42+00:00
192.168.1.42,528,2025-11-03T19:50:56+00:00
192.168.1.42,173,2025-11-04T07:46:15+00:00
192.168.1.42,173,2025-11-04T07:46:31+00:00
192.168.1.42,951,2025-11-04T07:46:59+00:00
192.168.1.42,1155,2025-11-04T07:54:04+00:00
192.168.1.42,1086,2025-11-04T07:54:15+00:00
192.168.1.42,1188,2025-11-04T07:58:27+00:00
192.168.1.42,1777,2025-11-04T08:05:58+00:00
192.168.1.42,1839,2025-11-04T08:07:18+00:00
192.168.1.42,1689,2025-11-04T08:52:37+00:00
192.168.1.42,933,2025-11-04T08:59:38+00:00
192.168.1.42,244,2025-11-04T09:00:39+00:00
192.168.1.42,106,2025-11-04T09:16:26+00:00
192.168.1.42,13,2025-11-04T12:22:42+00:00
192.168.1.42,528,2025-11-04T14:13:20+00:00
192.168.1.42,1188,2025-11-04T16:00:03+00:00
192.168.1.42,1155,2025-11-04T16:00:15+00:00
192.168.1.42,1086,2025-11-04T16:00:20+00:00
192.168.1.42,173,2025-11-04T16:00:44+00:00
192.168.1.42,933,2025-11-04T16:00:46+00:00
192.168.1.42,1777,2025-11-04T16:04:54+00:00
192.168.1.42,951,2025-11-04T16:23:20+00:00
192.168.1.42,1689,2025-11-04T16:25:16+00:00
192.168.1.42,1060,2025-11-04T16:44:26+00:00
192.168.1.42,1106,2025-11-04T16:44:28+00:00
192.168.1.42,244,2025-11-04T17:00:14+00:00
192.168.1.42,1839,2025-11-04T17:42:16+00:00
192.168.1.42,528,2025-11-04T19:44:15+00:00
192.168.1.42,1839,2025-11-05T07:48:35+00:00
192.168.1.42,1155,2025-11-05T07:53:04+00:00
192.168.1.42,1086,2025-11-05T07:53:16+00:00
192.168.1.42,1777,2025-11-05T07:55:26+00:00
192.168.1.42,1188,2025-11-05T08:00:28+00:00
192.168.1.42,933,2025-11-05T08:07:57+00:00
192.168.1.42,173,2025-11-05T08:08:05+00:00
192.168.1.42,1060,2025-11-05T08:13:31+00:00
192.168.1.42,1106,2025-11-05T08:17:01+00:00
192.168.1.42,951,2025-11-05T08:28:45+00:00
192.168.1.42,1689,2025-11-05T08:37:53+00:00
192.168.1.42,13,2025-11-05T11:48:34+00:00
192.168.1.42,106,2025-11-05T12:12:29+00:00
192.168.1.42,528,2025-11-05T14:14:25+00:00
192.168.1.42,1689,2025-11-05T15:50:58+00:00
192.168.1.42,933,2025-11-05T16:00:02+00:00
192.168.1.42,1188,2025-11-05T16:00:08+00:00
192.168.1.42,173,2025-11-05T16:00:11+00:00
192.168.1.42,1086,2025-11-05T16:01:01+00:00
192.168.1.42,1155,2025-11-05T16:01:07+00:00
192.168.1.42,1060,2025-11-05T16:03:23+00:00
192.168.1.42,1777,2025-11-05T16:06:51+00:00
192.168.1.42,951,2025-11-05T16:07:04+00:00
192.168.1.42,244,2025-11-05T17:01:26+00:00
192.168.1.42,528,2025-11-05T19:27:52+00:00
192.168.1.42,1060,2025-11-06T07:03:45+00:00
192.168.1.42,173,2025-11-06T07:04:46+00:00
192.168.1.42,933,2025-11-06T07:22:06+00:00
192.168.1.42,1839,2025-11-06T07:27:18+00:00
192.168.1.42,1777,2025-11-06T07:53:56+00:00
192.168.1.42,1155,2025-11-06T07:58:01+00:00
192.168.1.42,1086,2025-11-06T07:58:11+00:00
192.168.1.42,1188,2025-11-06T08:04:33+00:00
192.168.1.42,1689,2025-11-06T08:29:09+00:00
192.168.1.42,951,2025-11-06T08:37:36+00:00
192.168.1.42,13,2025-11-06T12:26:33+00:00
192.168.1.42,106,2025-11-06T12:45:37+00:00
192.168.1.42,528,2025-11-06T14:22:56+00:00
192.168.1.42,173,2025-11-06T14:59:24+00:00
192.168.1.42,1689,2025-11-06T15:59:08+00:00
192.168.1.42,933,2025-11-06T16:00:02+00:00
192.168.1.42,1188,2025-11-06T16:00:09+00:00
192.168.1.42,1155,2025-11-06T16:00:15+00:00
192.168.1.42,1086,2025-11-06T16:00:18+00:00
192.168.1.42,1777,2025-11-06T16:05:10+00:00
192.168.1.42,951,2025-11-06T16:12:44+00:00
192.168.1.42,1839,2025-11-06T17:23:41+00:00
192.168.1.42,528,2025-11-06T19:41:11+00:00
192.168.1.42,1777,2025-11-07T07:54:23+00:00
192.168.1.42,1839,2025-11-07T07:54:34+00:00
192.168.1.42,173,2025-11-07T08:00:40+00:00
192.168.1.42,1086,2025-11-07T08:01:18+00:00
192.168.1.42,933,2025-11-07T08:01:33+00:00
192.168.1.42,1188,2025-11-07T08:03:01+00:00
192.168.1.42,1060,2025-11-07T08:10:28+00:00
192.168.1.42,1689,2025-11-07T08:10:46+00:00
192.168.1.42,951,2025-11-07T08:37:48+00:00
192.168.1.42,244,2025-11-07T09:07:11+00:00
192.168.1.42,13,2025-11-07T12:08:43+00:00
192.168.1.42,106,2025-11-07T12:44:27+00:00
192.168.1.42,528,2025-11-07T12:45:53+00:00
192.168.1.42,1188,2025-11-07T16:00:03+00:00
192.168.1.42,173,2025-11-07T16:00:22+00:00
192.168.1.42,933,2025-11-07T16:00:25+00:00
192.168.1.42,1777,2025-11-07T16:06:21+00:00
192.168.1.42,1689,2025-11-07T16:26:35+00:00
192.168.1.42,244,2025-11-07T17:06:08+00:00
192.168.1.42,1839,2025-11-07T17:11:22+00:00
192.168.1.42,951,2025-11-07T17:32:33+00:00
192.168.1.42,528,2025-11-07T20:28:28+00:00
192.168.1.42,1155,2025-11-08T08:05:50+00:00
192.168.1.42,244,2025-11-08T08:23:06+00:00
192.168.1.42,1689,2025-11-08T09:14:47+00:00
192.168.1.42,528,2025-11-08T14:01:16+00:00
192.168.1.42,1689,2025-11-08T14:41:58+00:00
192.168.1.42,528,2025-11-08T20:04:46+00:00
192.168.1.42,173,2025-11-10T07:21:11+00:00
192.168.1.42,933,2025-11-10T07:52:32+00:00
192.168.1.42,1777,2025-11-10T07:58:45+00:00
192.168.1.42,1155,2025-11-10T08:01:27+00:00
192.168.1.42,1086,2025-11-10T08:01:33+00:00
192.168.1.42,1839,2025-11-10T08:04:58+00:00
192.168.1.42,1188,2025-11-10T08:14:27+00:00
192.168.1.42,951,2025-11-10T08:35:03+00:00
192.168.1.42,1689,2025-11-10T08:44:11+00:00
192.168.1.42,244,2025-11-10T09:10:47+00:00
192.168.1.42,13,2025-11-10T12:10:31+00:00
192.168.1.42,528,2025-11-10T13:58:28+00:00
192.168.1.42,1155,2025-11-10T16:00:02+00:00
192.168.1.42,1086,2025-11-10T16:00:04+00:00
192.168.1.42,933,2025-11-10T16:00:11+00:00
192.168.1.42,1188,2025-11-10T16:00:13+00:00
192.168.1.42,1777,2025-11-10T16:06:54+00:00
192.168.1.42,951,2025-11-10T16:29:10+00:00
192.168.1.42,1689,2025-11-10T16:30:09+00:00
192.168.1.42,173,2025-11-10T16:33:20+00:00
192.168.1.42,244,2025-11-10T17:02:33+00:00
192.168.1.42,528,2025-11-10T19:49:45+00:00
192.168.1.42,173,2025-11-11T07:29:01+00:00
192.168.1.42,933,2025-11-11T07:37:22+00:00
192.168.1.42,1777,2025-11-11T07:49:51+00:00
192.168.1.42,1839,2025-11-11T07:50:42+00:00
192.168.1.42,1155,2025-11-11T08:03:34+00:00
192.168.1.42,1086,2025-11-11T08:03:44+00:00
192.168.1.42,1106,2025-11-11T08:08:42+00:00
192.168.1.42,173,2025-11-11T08:09:37+00:00
192.168.1.42,1060,2025-11-11T08:13:50+00:00
192.168.1.42,106,2025-11-11T08:17:00+00:00
192.168.1.42,1689,2025-11-11T08:24:40+00:00
192.168.1.42,1188,2025-11-11T08:27:47+00:00
192.168.1.42,951,2025-11-11T08:32:24+00:00
192.168.1.42,244,2025-11-11T08:54:51+00:00
192.168.1.42,13,2025-11-11T12:14:34+00:00
192.168.1.42,528,2025-11-11T13:11:45+00:00
192.168.1.42,1689,2025-11-11T15:57:18+00:00
192.168.1.42,1777,2025-11-11T16:00:05+00:00
192.168.1.42,1155,2025-11-11T16:00:15+00:00
192.168.1.42,1188,2025-11-11T16:00:19+00:00
192.168.1.42,173,2025-11-11T16:00:22+00:00
192.168.1.42,1086,2025-11-11T16:00:25+00:00
192.168.1.42,933,2025-11-11T16:01:01+00:00
192.168.1.42,951,2025-11-11T17:05:26+00:00
192.168.1.42,244,2025-11-11T17:15:09+00:00
192.168.1.42,528,2025-11-11T20:15:09+00:00
192.168.1.42,173,2025-11-12T07:28:30+00:00
192.168.1.42,1777,2025-11-12T07:28:42+00:00
192.168.1.42,933,2025-11-12T07:57:47+00:00
192.168.1.42,1188,2025-11-12T07:59:28+00:00
192.168.1.42,1839,2025-11-12T07:59:34+00:00
192.168.1.42,1689,2025-11-12T08:15:58+00:00
192.168.1.42,106,2025-11-12T08:39:28+00:00
192.168.1.42,951,2025-11-12T08:43:34+00:00
192.168.1.42,13,2025-11-12T12:29:53+00:00
192.168.1.42,528,2025-11-12T13:55:25+00:00
192.168.1.42,1689,2025-11-12T15:30:05+00:00
192.168.1.42,1188,2025-11-12T16:00:03+00:00
192.168.1.42,1086,2025-11-12T16:00:08+00:00
192.168.1.42,173,2025-11-12T16:01:27+00:00
192.168.1.42,933,2025-11-12T16:01:29+00:00
192.168.1.42,1060,2025-11-12T16:08:15+00:00
192.168.1.42,1777,2025-11-12T16:10:42+00:00
192.168.1.42,951,2025-11-12T16:29:29+00:00
192.168.1.42,244,2025-11-12T17:01:50+00:00
192.168.1.42,1839,2025-11-12T17:32:36+00:00
192.168.1.42,528,2025-11-12T20:19:59+00:00
192.168.1.42,173,2025-11-13T07:39:47+00:00
192.168.1.42,1777,2025-11-13T07:50:16+00:00
192.168.1.42,1839,2025-11-13T07:57:35+00:00
192.168.1.42,1188,2025-11-13T07:59:29+00:00
192.168.1.42,1155,2025-11-13T08:08:46+00:00
192.168.1.42,1086,2025-11-13T08:08:52+00:00
192.168.1.42,1106,2025-11-13T08:12:17+00:00
192.168.1.42,1689,2025-11-13T08:14:26+00:00
192.168.1.42,933,2025-11-13T08:17:04+00:00
192.168.1.42,106,2025-11-13T08:43:48+00:00
192.168.1.42,951,2025-11-13T08:59:38+00:00
192.168.1.42,13,2025-11-13T12:24:08+00:00
192.168.1.42,528,2025-11-13T13:57:34+00:00
192.168.1.42,1689,2025-11-13T15:33:17+00:00
192.168.1.42,1060,2025-11-13T16:00:03+00:00
192.168.1.42,1106,2025-11-13T16:00:08+00:00
192.168.1.42,1155,2025-11-13T16:00:11+00:00
192.168.1.42,1086,2025-11-13T16:00:15+00:00
192.168.1.42,173,2025-11-13T16:00:19+00:00
192.168.1.42,933,2025-11-13T16:00:43+00:00
192.168.1.42,1188,2025-11-13T16:02:23+00:00
192.168.1.42,1777,2025-11-13T16:05:03+00:00
192.168.1.42,1839,2025-11-13T17:24:10+00:00
192.168.1.42,528,2025-11-13T19:48:12+00:00
192.168.1.42,1839,2025-11-14T07:09:04+00:00
192.168.1.42,1188,2025-11-14T07:48:19+00:00
192.168.1.42,933,2025-11-14T07:56:20+00:00
192.168.1.42,1086,2025-11-14T08:01:41+00:00
192.168.1.42,1155,2025-11-14T08:01:53+00:00
192.168.1.42,1689,2025-11-14T08:07:31+00:00
192.168.1.42,244,2025-11-14T08:44:21+00:00
192.168.1.42,13,2025-11-14T12:11:34+00:00
192.168.1.42,528,2025-11-14T14:11:02+00:00
192.168.1.42,173,2025-11-14T15:00:05+00:00
192.168.1.42,1689,2025-11-14T15:33:45+00:00
192.168.1.42,933,2025-11-14T16:00:23+00:00
192.168.1.42,1155,2025-11-14T16:01:15+00:00
192.168.1.42,1086,2025-11-14T16:01:19+00:00
192.168.1.42,244,2025-11-14T17:06:03+00:00
192.168.1.42,528,2025-11-14T20:16:55+00:00
192.168.1.42,933,2025-11-15T07:43:53+00:00
192.168.1.42,1662,2025-11-15T07:43:59+00:00
192.168.1.42,1086,2025-11-15T08:09:42+00:00
192.168.1.42,1519,2025-11-15T08:20:47+00:00
192.168.1.42,1689,2025-11-15T09:16:57+00:00
192.168.1.42,13,2025-11-15T13:20:37+00:00
192.168.1.42,528,2025-11-15T13:45:40+00:00
192.168.1.42,1086,2025-11-15T13:59:59+00:00
192.168.1.42,1689,2025-11-15T14:20:42+00:00
192.168.1.42,244,2025-11-15T14:27:32+00:00
192.168.1.42,933,2025-11-15T14:27:37+00:00
192.168.1.42,528,2025-11-15T20:02:20+00:00
192.168.1.42,933,2025-11-18T07:44:00+00:00
192.168.1.42,1155,2025-11-18T07:52:15+00:00
192.168.1.42,1188,2025-11-18T07:52:20+00:00
192.168.1.42,1086,2025-11-18T07:52:29+00:00
192.168.1.42,1839,2025-11-18T07:54:29+00:00
192.168.1.42,1777,2025-11-18T07:56:23+00:00
192.168.1.42,1689,2025-11-18T08:37:04+00:00
192.168.1.42,244,2025-11-18T08:37:22+00:00
192.168.1.42,106,2025-11-18T08:44:02+00:00
192.168.1.42,951,2025-11-18T08:58:20+00:00
192.168.1.42,13,2025-11-18T12:26:46+00:00
192.168.1.42,528,2025-11-18T14:11:44+00:00
192.168.1.42,1689,2025-11-18T15:36:56+00:00
192.168.1.42,1155,2025-11-18T16:00:27+00:00
192.168.1.42,1086,2025-11-18T16:00:35+00:00
192.168.1.42,933,2025-11-18T16:01:12+00:00
192.168.1.42,1777,2025-11-18T16:02:26+00:00
192.168.1.42,1188,2025-11-18T16:03:06+00:00
192.168.1.42,244,2025-11-18T17:05:09+00:00
192.168.1.42,1839,2025-11-18T17:21:10+00:00
192.168.1.42,528,2025-11-18T20:44:58+00:00
192.168.1.42,1777,2025-11-19T07:49:19+00:00
192.168.1.42,933,2025-11-19T07:49:25+00:00
192.168.1.42,1839,2025-11-19T07:58:47+00:00
192.168.1.42,1086,2025-11-19T07:59:01+00:00
192.168.1.42,1188,2025-11-19T08:08:14+00:00
192.168.1.42,106,2025-11-19T08:30:49+00:00
192.168.1.42,951,2025-11-19T08:32:53+00:00
192.168.1.42,1689,2025-11-19T08:38:19+00:00
192.168.1.42,244,2025-11-19T09:16:34+00:00
192.168.1.42,13,2025-11-19T10:26:16+00:00
192.168.1.42,528,2025-11-19T13:16:42+00:00
192.168.1.42,1689,2025-11-19T15:35:53+00:00
192.168.1.42,933,2025-11-19T16:00:01+00:00
192.168.1.42,1188,2025-11-19T16:00:16+00:00
192.168.1.42,1155,2025-11-19T16:01:12+00:00
192.168.1.42,1086,2025-11-19T16:01:15+00:00
192.168.1.42,1777,2025-11-19T16:06:38+00:00
192.168.1.42,951,2025-11-19T16:15:10+00:00
192.168.1.42,1839,2025-11-19T17:01:07+00:00
192.168.1.42,244,2025-11-19T17:03:46+00:00
192.168.1.42,528,2025-11-19T20:27:17+00:00
192.168.1.42,933,2025-11-20T07:47:23+00:00
192.168.1.42,1777,2025-11-20T07:50:03+00:00
192.168.1.42,1839,2025-11-20T07:51:02+00:00
192.168.1.42,1188,2025-11-20T07:51:18+00:00
192.168.1.42,1086,2025-11-20T07:52:47+00:00
192.168.1.42,1155,2025-11-20T08:06:18+00:00
192.168.1.42,106,2025-11-20T08:37:22+00:00
192.168.1.42,1689,2025-11-20T08:39:47+00:00
192.168.1.42,951,2025-11-20T08:40:05+00:00
192.168.1.42,244,2025-11-20T08:40:28+00:00
192.168.1.42,1106,2025-11-20T09:09:08+00:00
192.168.1.42,528,2025-11-20T14:06:30+00:00
192.168.1.42,1689,2025-11-20T15:47:10+00:00
192.168.1.42,933,2025-11-20T16:00:01+00:00
192.168.1.42,1155,2025-11-20T16:00:04+00:00
192.168.1.42,1086,2025-11-20T16:00:08+00:00
192.168.1.42,1188,2025-11-20T16:00:20+00:00
192.168.1.42,1060,2025-11-20T16:01:51+00:00
192.168.1.42,1777,2025-11-20T16:04:02+00:00
192.168.1.42,951,2025-11-20T17:09:57+00:00
192.168.1.42,244,2025-11-20T17:10:11+00:00
192.168.1.42,528,2025-11-20T20:15:06+00:00
192.168.1.42,1188,2025-11-21T07:50:07+00:00
192.168.1.42,1777,2025-11-21T07:52:42+00:00
192.168.1.42,1155,2025-11-21T07:56:03+00:00
192.168.1.42,1086,2025-11-21T07:56:21+00:00
192.168.1.42,933,2025-11-21T08:02:48+00:00
192.168.1.42,1839,2025-11-21T08:10:07+00:00
192.168.1.42,951,2025-11-21T08:44:38+00:00
192.168.1.42,244,2025-11-21T08:45:30+00:00
192.168.1.42,1689,2025-11-21T08:48:37+00:00
192.168.1.42,106,2025-11-21T08:52:29+00:00
192.168.1.42,13,2025-11-21T12:27:19+00:00
192.168.1.42,528,2025-11-21T14:13:21+00:00
192.168.1.42,1689,2025-11-21T14:31:47+00:00
192.168.1.42,1155,2025-11-21T15:59:58+00:00
192.168.1.42,1086,2025-11-21T16:00:03+00:00
192.168.1.42,933,2025-11-21T16:00:07+00:00
192.168.1.42,1188,2025-11-21T16:00:12+00:00
192.168.1.42,1777,2025-11-21T16:03:08+00:00
192.168.1.42,951,2025-11-21T16:38:22+00:00
192.168.1.42,244,2025-11-21T17:03:29+00:00
192.168.1.42,528,2025-11-21T19:14:54+00:00
192.168.1.42,933,2025-11-22T07:57:43+00:00
192.168.1.42,1060,2025-11-22T08:13:24+00:00
192.168.1.42,1689,2025-11-22T09:00:32+00:00
192.168.1.42,13,2025-11-22T13:12:21+00:00
192.168.1.42,1155,2025-11-22T14:01:02+00:00
192.168.1.42,528,2025-11-22T14:21:23+00:00
192.168.1.42,1689,2025-11-22T14:24:54+00:00
192.168.1.42,933,2025-11-22T14:27:55+00:00
192.168.1.42,528,2025-11-22T18:42:36+00:00
192.168.1.42,173,2025-11-24T07:01:55+00:00
192.168.1.42,1777,2025-11-24T07:17:07+00:00
192.168.1.42,1839,2025-11-24T07:28:15+00:00
192.168.1.42,1188,2025-11-24T07:53:53+00:00
192.168.1.42,933,2025-11-24T07:57:52+00:00
192.168.1.42,1086,2025-11-24T07:58:13+00:00
192.168.1.42,106,2025-11-24T08:13:05+00:00
192.168.1.42,951,2025-11-24T08:37:59+00:00
192.168.1.42,1689,2025-11-24T08:43:00+00:00
192.168.1.42,244,2025-11-24T08:49:16+00:00
192.168.1.42,528,2025-11-24T13:47:10+00:00
192.168.1.42,173,2025-11-24T14:59:43+00:00
192.168.1.42,1689,2025-11-24T15:51:49+00:00
192.168.1.42,933,2025-11-24T16:00:02+00:00
192.168.1.42,1086,2025-11-24T16:00:30+00:00
192.168.1.42,1777,2025-11-24T16:06:09+00:00
192.168.1.42,951,2025-11-24T16:30:29+00:00
192.168.1.42,244,2025-11-24T17:03:18+00:00
192.168.1.42,1839,2025-11-24T17:09:02+00:00
192.168.1.42,528,2025-11-24T20:16:47+00:00
192.168.1.42,933,2025-11-25T07:44:37+00:00
192.168.1.42,173,2025-11-25T07:47:26+00:00
192.168.1.42,1188,2025-11-25T07:56:07+00:00
192.168.1.42,1777,2025-11-25T07:56:43+00:00
192.168.1.42,1839,2025-11-25T07:58:16+00:00
192.168.1.42,106,2025-11-25T08:17:29+00:00
192.168.1.42,1689,2025-11-25T08:37:00+00:00
192.168.1.42,951,2025-11-25T08:48:10+00:00
192.168.1.42,244,2025-11-25T08:54:27+00:00
192.168.1.42,13,2025-11-25T12:12:54+00:00
192.168.1.42,528,2025-11-25T14:02:18+00:00
192.168.1.42,1689,2025-11-25T15:38:18+00:00
192.168.1.42,933,2025-11-25T16:00:03+00:00
192.168.1.42,173,2025-11-25T16:00:11+00:00
192.168.1.42,1188,2025-11-25T16:00:27+00:00
192.168.1.42,1086,2025-11-25T16:00:32+00:00
192.168.1.42,1060,2025-11-25T16:05:10+00:00
192.168.1.42,1106,2025-11-25T16:05:16+00:00
192.168.1.42,1777,2025-11-25T16:11:45+00:00
192.168.1.42,244,2025-11-25T17:47:01+00:00
192.168.1.42,528,2025-11-25T20:06:10+00:00
192.168.1.42,1839,2025-11-26T07:51:15+00:00
192.168.1.42,933,2025-11-26T08:00:43+00:00
192.168.1.42,1777,2025-11-26T08:01:04+00:00
192.168.1.42,1086,2025-11-26T08:01:14+00:00
192.168.1.42,1188,2025-11-26T08:12:07+00:00
192.168.1.42,1689,2025-11-26T08:37:03+00:00
192.168.1.42,951,2025-11-26T08:44:17+00:00
192.168.1.42,244,2025-11-26T09:13:05+00:00
192.168.1.42,13,2025-11-26T12:06:52+00:00
192.168.1.42,528,2025-11-26T14:05:46+00:00
192.168.1.42,1689,2025-11-26T15:42:28+00:00
192.168.1.42,933,2025-11-26T16:00:03+00:00
192.168.1.42,173,2025-11-26T16:00:05+00:00
192.168.1.42,1188,2025-11-26T16:00:13+00:00
192.168.1.42,1155,2025-11-26T16:00:17+00:00
192.168.1.42,1086,2025-11-26T16:00:20+00:00
192.168.1.42,1777,2025-11-26T16:06:13+00:00
192.168.1.42,951,2025-11-26T16:53:58+00:00
192.168.1.42,244,2025-11-26T17:17:03+00:00
192.168.1.42,528,2025-11-26T19:45:43+00:00
192.168.1.42,933,2025-11-27T07:39:40+00:00
192.168.1.42,173,2025-11-27T07:45:09+00:00
192.168.1.42,1188,2025-11-27T07:51:02+00:00
192.168.1.42,1777,2025-11-27T07:51:22+00:00
192.168.1.42,1839,2025-11-27T07:53:06+00:00
192.168.1.42,1086,2025-11-27T07:58:05+00:00
192.168.1.42,951,2025-11-27T08:15:56+00:00
192.168.1.42,106,2025-11-27T08:18:56+00:00
192.168.1.42,1689,2025-11-27T08:43:40+00:00
192.168.1.42,244,2025-11-27T09:12:27+00:00
192.168.1.42,13,2025-11-27T12:26:20+00:00
192.168.1.42,528,2025-11-27T13:58:11+00:00
192.168.1.42,1689,2025-11-27T15:47:10+00:00
192.168.1.42,933,2025-11-27T16:00:02+00:00
192.168.1.42,173,2025-11-27T16:00:08+00:00
192.168.1.42,1188,2025-11-27T16:00:25+00:00
192.168.1.42,1086,2025-11-27T16:01:58+00:00
192.168.1.42,1777,2025-11-27T16:17:56+00:00
192.168.1.42,951,2025-11-27T16:35:24+00:00
192.168.1.42,1839,2025-11-27T17:03:29+00:00
192.168.1.42,244,2025-11-27T17:23:54+00:00
192.168.1.42,528,2025-11-27T19:56:35+00:00
192.168.1.42,106,2025-11-28T07:04:27+00:00
192.168.1.42,1839,2025-11-28T07:40:03+00:00
192.168.1.42,1086,2025-11-28T07:46:32+00:00
192.168.1.42,933,2025-11-28T07:46:45+00:00
192.168.1.42,1777,2025-11-28T07:58:09+00:00
192.168.1.42,173,2025-11-28T08:19:38+00:00
192.168.1.42,951,2025-11-28T08:33:51+00:00
192.168.1.42,1689,2025-11-28T08:38:57+00:00
192.168.1.42,244,2025-11-28T09:12:06+00:00
192.168.1.42,1188,2025-11-28T09:56:31+00:00
192.168.1.42,528,2025-11-28T14:08:11+00:00
192.168.1.42,1689,2025-11-28T15:40:39+00:00
192.168.1.42,933,2025-11-28T15:59:18+00:00
192.168.1.42,1188,2025-11-28T15:59:29+00:00
192.168.1.42,1086,2025-11-28T15:59:59+00:00
192.168.1.42,173,2025-11-28T16:00:36+00:00
192.168.1.42,1777,2025-11-28T16:14:34+00:00
192.168.1.42,951,2025-11-28T17:05:44+00:00
192.168.1.42,244,2025-11-28T17:36:26+00:00
192.168.1.42,528,2025-11-28T20:11:57+00:00
192.168.1.42,933,2025-11-29T07:30:47+00:00
192.168.1.42,1086,2025-11-29T07:58:29+00:00
192.168.1.42,1519,2025-11-29T08:30:42+00:00
192.168.1.42,244,2025-11-29T08:53:42+00:00
192.168.1.42,1689,2025-11-29T09:11:30+00:00
192.168.1.42,1689,2025-11-29T14:16:26+00:00
192.168.1.42,528,2025-11-29T14:28:15+00:00
192.168.1.42,244,2025-11-29T14:32:39+00:00
192.168.1.42,933,2025-11-29T14:32:43+00:00
